"id","id_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentario"
"259","192.168.1.29","2","Google Ads","img_zoom","2025-11-04 16:20:22","Interaccion interfaz"
"260","192.168.1.29","5","Google Ads","btn_cancelar_checkout","2025-11-04 16:20:46","Abandono en pago"
"261","192.168.1.28","1","Instagram Bio","Home_Page","2025-11-04 18:12:00","Inicio de sesion"
"262","192.168.1.28","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 18:12:09","Navegando catalogo"
"263","192.168.1.28","2","Instagram Bio","link_menu_hombres","2025-11-04 18:12:11","Interaccion interfaz"
"264","192.168.1.28","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 18:12:51","Navegando catalogo"
"265","192.168.1.28","2","Instagram Bio","link_menu_hombres","2025-11-04 18:12:53","Interaccion interfaz"
"266","192.168.1.28","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 18:13:19","Navegando catalogo"
"267","192.168.1.28","2","Instagram Bio","btn_ver_tallas","2025-11-04 18:13:21","Interaccion interfaz"
"268","192.168.1.28","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-04 18:13:57","Navegando catalogo"
"269","192.168.1.28","2","Instagram Bio","img_zoom","2025-11-04 18:13:59","Interaccion interfaz"
"270","192.168.1.28","5","Instagram Bio","btn_cancelar_checkout","2025-11-04 18:14:52","Abandono en pago"
"271","192.168.1.37","1","Instagram Bio","Home_Page","2025-11-04 18:46:00","Inicio de sesion"
"272","192.168.1.37","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-04 18:46:37","Navegando catalogo"
"273","192.168.1.37","2","Instagram Bio","img_zoom","2025-11-04 18:46:39","Interaccion interfaz"
"274","192.168.1.42","1","Google Ads","Home_Page","2025-11-04 21:33:00","Inicio de sesion"
"275","192.168.1.42","3","Google Ads","vista_Zapatillas_Urban","2025-11-04 21:33:24","Navegando catalogo"
"276","192.168.1.5","1","Instagram Bio","Home_Page","2025-11-04 22:33:00","Inicio de sesion"
"277","192.168.1.5","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 22:33:39","Navegando catalogo"
"278","192.168.1.5","2","Instagram Bio","link_menu_hombres","2025-11-04 22:33:41","Interaccion interfaz"
"279","192.168.1.5","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 22:34:25","Navegando catalogo"
"280","192.168.1.5","2","Instagram Bio","link_menu_hombres","2025-11-04 22:34:27","Interaccion interfaz"
"281","192.168.1.5","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 22:34:58","Navegando catalogo"
"282","192.168.1.5","2","Instagram Bio","img_zoom","2025-11-04 22:35:00","Interaccion interfaz"
"283","192.168.1.5","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 22:35:17","Navegando catalogo"
"284","192.168.1.5","2","Instagram Bio","btn_agregar_carrito","2025-11-04 22:35:19","Interaccion interfaz"
"285","192.168.1.5","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 22:35:32","Navegando catalogo"
"286","192.168.1.5","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-04 22:35:45","Venta Exitosa"
"287","192.168.1.19","1","Instagram Bio","Home_Page","2025-11-04 23:26:00","Inicio de sesion"
"288","192.168.1.19","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-04 23:26:31","Navegando catalogo"
"289","192.168.1.19","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 23:27:13","Navegando catalogo"
"290","192.168.1.19","2","Instagram Bio","btn_ver_tallas","2025-11-04 23:27:15","Interaccion interfaz"
"291","192.168.1.19","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 23:27:44","Navegando catalogo"
"292","192.168.1.19","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-04 23:28:05","Navegando catalogo"
"293","192.168.1.19","2","Instagram Bio","img_zoom","2025-11-04 23:28:07","Interaccion interfaz"
"294","192.168.1.19","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-04 23:28:47","Navegando catalogo"
"295","192.168.1.19","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-04 23:29:15","Venta Exitosa"
"296","192.168.1.24","1","Newsletter","Home_Page","2025-11-05 00:16:00","Inicio de sesion"
"297","192.168.1.24","3","Newsletter","vista_Zapatillas_Urban","2025-11-05 00:16:31","Navegando catalogo"
"298","192.168.1.24","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-05 00:16:49","Navegando catalogo"
"299","192.168.1.24","3","Newsletter","vista_Chaqueta_Cuero","2025-11-05 00:17:01","Navegando catalogo"
"300","192.168.1.24","2","Newsletter","btn_agregar_carrito","2025-11-05 00:17:03","Interaccion interfaz"
"301","192.168.1.46","1","Facebook","Home_Page","2025-11-05 00:44:00","Inicio de sesion"
"302","192.168.1.46","3","Facebook","vista_Chaqueta_Cuero","2025-11-05 00:44:16","Navegando catalogo"
"303","192.168.1.46","2","Facebook","img_zoom","2025-11-05 00:44:18","Interaccion interfaz"
"304","192.168.1.46","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-05 00:44:53","Navegando catalogo"
"305","192.168.1.46","2","Facebook","link_menu_hombres","2025-11-05 00:44:55","Interaccion interfaz"
"306","192.168.1.46","3","Facebook","vista_Vestido_Verano_Floral","2025-11-05 00:45:26","Navegando catalogo"
"307","192.168.1.46","3","Facebook","vista_Vestido_Verano_Floral","2025-11-05 00:45:34","Navegando catalogo"
"308","192.168.1.46","2","Facebook","link_menu_hombres","2025-11-05 00:45:36","Interaccion interfaz"
"309","192.168.1.46","5","Facebook","btn_cancelar_checkout","2025-11-05 00:45:49","Abandono en pago"
"310","192.168.1.23","1","Instagram Bio","Home_Page","2025-11-05 01:53:00","Inicio de sesion"
"311","192.168.1.23","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 01:53:29","Navegando catalogo"
"312","192.168.1.23","2","Instagram Bio","btn_ver_tallas","2025-11-05 01:53:31","Interaccion interfaz"
"313","192.168.1.23","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 01:53:50","Navegando catalogo"
"314","192.168.1.23","2","Instagram Bio","img_zoom","2025-11-05 01:53:52","Interaccion interfaz"
"315","192.168.1.23","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 01:54:30","Navegando catalogo"
"316","192.168.1.23","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 01:54:57","Navegando catalogo"
"317","192.168.1.23","2","Instagram Bio","btn_ver_tallas","2025-11-05 01:54:59","Interaccion interfaz"
"318","192.168.1.23","5","Instagram Bio","btn_cancelar_checkout","2025-11-05 01:55:32","Abandono en pago"
"319","192.168.1.8","1","Instagram Bio","Home_Page","2025-11-05 02:44:00","Inicio de sesion"
"320","192.168.1.8","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 02:44:26","Navegando catalogo"
"321","192.168.1.8","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 02:44:53","Navegando catalogo"
"322","192.168.1.8","2","Instagram Bio","link_menu_hombres","2025-11-05 02:44:55","Interaccion interfaz"
"323","192.168.1.8","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 02:45:17","Navegando catalogo"
"324","192.168.1.8","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 02:45:56","Navegando catalogo"
"325","192.168.1.8","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 02:46:30","Navegando catalogo"
"326","192.168.1.8","2","Instagram Bio","img_zoom","2025-11-05 02:46:32","Interaccion interfaz"
"327","192.168.1.8","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-05 02:47:10","Venta Exitosa"
"328","192.168.1.46","1","Facebook","Home_Page","2025-11-05 03:01:00","Inicio de sesion"
"329","192.168.1.46","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-05 03:01:41","Navegando catalogo"
"330","192.168.1.38","1","Facebook","Home_Page","2025-11-05 04:39:00","Inicio de sesion"
"331","192.168.1.38","3","Facebook","vista_Jean_Slim_Negro","2025-11-05 04:39:45","Navegando catalogo"
"332","192.168.1.38","2","Facebook","link_menu_hombres","2025-11-05 04:39:47","Interaccion interfaz"
"333","192.168.1.35","1","Directo","Home_Page","2025-11-05 06:39:00","Inicio de sesion"
"334","192.168.1.35","3","Directo","vista_Vestido_Verano_Floral","2025-11-05 06:39:42","Navegando catalogo"
"335","192.168.1.31","1","Instagram Bio","Home_Page","2025-11-05 07:02:00","Inicio de sesion"
"336","192.168.1.31","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 07:02:41","Navegando catalogo"
"337","192.168.1.31","2","Instagram Bio","link_menu_hombres","2025-11-05 07:02:43","Interaccion interfaz"
"338","192.168.1.31","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 07:03:18","Navegando catalogo"
"339","192.168.1.31","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 07:03:25","Navegando catalogo"
"340","192.168.1.31","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 07:04:05","Navegando catalogo"
"341","192.168.1.31","2","Instagram Bio","btn_ver_tallas","2025-11-05 07:04:07","Interaccion interfaz"
"342","192.168.1.31","5","Instagram Bio","btn_cancelar_checkout","2025-11-05 07:04:47","Abandono en pago"
"343","192.168.1.31","1","Directo","Home_Page","2025-11-05 07:37:00","Inicio de sesion"
"344","192.168.1.31","3","Directo","vista_Jean_Slim_Negro","2025-11-05 07:37:15","Navegando catalogo"
"345","192.168.1.31","2","Directo","img_zoom","2025-11-05 07:37:17","Interaccion interfaz"
"346","192.168.1.31","3","Directo","vista_Chaqueta_Cuero","2025-11-05 07:37:29","Navegando catalogo"
"347","192.168.1.31","3","Directo","vista_Camisa_Lino_Blanca","2025-11-05 07:37:38","Navegando catalogo"
"348","192.168.1.31","3","Directo","vista_Chaqueta_Cuero","2025-11-05 07:37:43","Navegando catalogo"
"349","192.168.1.31","2","Directo","btn_agregar_carrito","2025-11-05 07:37:45","Interaccion interfaz"
"350","192.168.1.31","5","Directo","btn_cancelar_checkout","2025-11-05 07:37:56","Abandono en pago"
"351","192.168.1.42","1","Newsletter","Home_Page","2025-11-05 09:24:00","Inicio de sesion"
"352","192.168.1.42","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-05 09:24:26","Navegando catalogo"
"353","192.168.1.42","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-05 09:24:39","Navegando catalogo"
"354","192.168.1.42","2","Newsletter","btn_agregar_carrito","2025-11-05 09:24:41","Interaccion interfaz"
"355","192.168.1.42","3","Newsletter","vista_Jean_Slim_Negro","2025-11-05 09:25:15","Navegando catalogo"
"356","192.168.1.36","1","Directo","Home_Page","2025-11-05 11:32:00","Inicio de sesion"
"357","192.168.1.36","3","Directo","vista_Camisa_Lino_Blanca","2025-11-05 11:32:34","Navegando catalogo"
"358","192.168.1.36","3","Directo","vista_Chaqueta_Cuero","2025-11-05 11:32:54","Navegando catalogo"
"359","192.168.1.36","3","Directo","vista_Zapatillas_Urban","2025-11-05 11:33:32","Navegando catalogo"
"360","192.168.1.36","2","Directo","btn_ver_tallas","2025-11-05 11:33:34","Interaccion interfaz"
"361","192.168.1.39","1","Directo","Home_Page","2025-11-05 13:38:00","Inicio de sesion"
"362","192.168.1.39","3","Directo","vista_Jean_Slim_Negro","2025-11-05 13:38:07","Navegando catalogo"
"363","192.168.1.39","3","Directo","vista_Jean_Slim_Negro","2025-11-05 13:38:29","Navegando catalogo"
"364","192.168.1.39","2","Directo","btn_ver_tallas","2025-11-05 13:38:31","Interaccion interfaz"
"365","192.168.1.26","1","Newsletter","Home_Page","2025-11-05 16:25:00","Inicio de sesion"
"366","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-05 16:25:42","Navegando catalogo"
"367","192.168.1.28","1","Instagram Bio","Home_Page","2025-11-05 18:21:00","Inicio de sesion"
"368","192.168.1.28","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 18:21:21","Navegando catalogo"
"369","192.168.1.28","2","Instagram Bio","img_zoom","2025-11-05 18:21:23","Interaccion interfaz"
"370","192.168.1.28","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 18:21:47","Navegando catalogo"
"371","192.168.1.28","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 18:22:18","Navegando catalogo"
"372","192.168.1.28","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 18:23:03","Navegando catalogo"
"373","192.168.1.28","5","Instagram Bio","btn_cancelar_checkout","2025-11-05 18:23:52","Abandono en pago"
"374","192.168.1.24","1","Newsletter","Home_Page","2025-11-05 18:31:00","Inicio de sesion"
"375","192.168.1.24","3","Newsletter","vista_Zapatillas_Urban","2025-11-05 18:31:08","Navegando catalogo"
"376","192.168.1.42","1","Instagram Bio","Home_Page","2025-11-05 18:41:00","Inicio de sesion"
"377","192.168.1.42","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 18:41:41","Navegando catalogo"
"378","192.168.1.42","2","Instagram Bio","img_zoom","2025-11-05 18:41:43","Interaccion interfaz"
"379","192.168.1.42","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 18:42:12","Navegando catalogo"
"380","192.168.1.42","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 18:42:45","Navegando catalogo"
"381","192.168.1.42","2","Instagram Bio","btn_ver_tallas","2025-11-05 18:42:47","Interaccion interfaz"
"382","192.168.1.42","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 18:42:55","Navegando catalogo"
"383","192.168.1.42","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 18:43:21","Navegando catalogo"
"384","192.168.1.42","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-05 18:43:42","Venta Exitosa"
"385","192.168.1.32","1","Instagram Bio","Home_Page","2025-11-05 20:03:00","Inicio de sesion"
"386","192.168.1.32","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 20:03:34","Navegando catalogo"
"387","192.168.1.32","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 20:04:07","Navegando catalogo"
"388","192.168.1.32","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 20:04:40","Navegando catalogo"
"389","192.168.1.26","1","Instagram Bio","Home_Page","2025-11-05 22:45:00","Inicio de sesion"
"390","192.168.1.26","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 22:45:19","Navegando catalogo"
"391","192.168.1.26","2","Instagram Bio","img_zoom","2025-11-05 22:45:21","Interaccion interfaz"
"392","192.168.1.26","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 22:46:03","Navegando catalogo"
"393","192.168.1.26","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 22:46:41","Navegando catalogo"
"394","192.168.1.26","2","Instagram Bio","img_zoom","2025-11-05 22:46:43","Interaccion interfaz"
"395","192.168.1.26","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-05 22:47:22","Navegando catalogo"
"396","192.168.1.26","2","Instagram Bio","img_zoom","2025-11-05 22:47:24","Interaccion interfaz"
"397","192.168.1.26","5","Instagram Bio","btn_cancelar_checkout","2025-11-05 22:48:05","Abandono en pago"
"398","192.168.1.46","1","Newsletter","Home_Page","2025-11-06 00:23:00","Inicio de sesion"
"399","192.168.1.46","3","Newsletter","vista_Jean_Slim_Negro","2025-11-06 00:23:40","Navegando catalogo"
"400","192.168.1.46","2","Newsletter","btn_agregar_carrito","2025-11-06 00:23:42","Interaccion interfaz"
"401","192.168.1.46","3","Newsletter","vista_Zapatillas_Urban","2025-11-06 00:24:16","Navegando catalogo"
"402","192.168.1.46","2","Newsletter","btn_agregar_carrito","2025-11-06 00:24:18","Interaccion interfaz"
"403","192.168.1.46","3","Newsletter","vista_Zapatillas_Urban","2025-11-06 00:24:49","Navegando catalogo"
"404","192.168.1.46","2","Newsletter","link_menu_hombres","2025-11-06 00:24:51","Interaccion interfaz"
"405","192.168.1.46","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-06 00:25:05","Navegando catalogo"
"406","192.168.1.46","5","Newsletter","btn_cancelar_checkout","2025-11-06 00:25:55","Abandono en pago"
"407","192.168.1.10","1","Facebook","Home_Page","2025-11-06 01:23:00","Inicio de sesion"
"408","192.168.1.10","3","Facebook","vista_Vestido_Verano_Floral","2025-11-06 01:23:44","Navegando catalogo"
"409","192.168.1.10","2","Facebook","link_menu_hombres","2025-11-06 01:23:46","Interaccion interfaz"
"410","192.168.1.10","3","Facebook","vista_Zapatillas_Urban","2025-11-06 01:24:19","Navegando catalogo"
"411","192.168.1.10","2","Facebook","btn_agregar_carrito","2025-11-06 01:24:21","Interaccion interfaz"
"412","192.168.1.10","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-06 01:24:45","Navegando catalogo"
"413","192.168.1.10","3","Facebook","vista_Zapatillas_Urban","2025-11-06 01:24:56","Navegando catalogo"
"414","192.168.1.10","5","Facebook","btn_cancelar_checkout","2025-11-06 01:25:23","Abandono en pago"
"415","192.168.1.32","1","Google Ads","Home_Page","2025-11-06 01:59:00","Inicio de sesion"
"416","192.168.1.32","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 01:59:38","Navegando catalogo"
"417","192.168.1.32","2","Google Ads","btn_ver_tallas","2025-11-06 01:59:40","Interaccion interfaz"
"418","192.168.1.35","1","Directo","Home_Page","2025-11-06 04:29:00","Inicio de sesion"
"419","192.168.1.35","3","Directo","vista_Jean_Slim_Negro","2025-11-06 04:29:24","Navegando catalogo"
"420","192.168.1.35","2","Directo","btn_agregar_carrito","2025-11-06 04:29:26","Interaccion interfaz"
"421","192.168.1.35","3","Directo","vista_Vestido_Verano_Floral","2025-11-06 04:29:36","Navegando catalogo"
"422","192.168.1.35","3","Directo","vista_Jean_Slim_Negro","2025-11-06 04:29:55","Navegando catalogo"
"423","192.168.1.32","1","Directo","Home_Page","2025-11-06 06:07:00","Inicio de sesion"
"424","192.168.1.32","3","Directo","vista_Zapatillas_Urban","2025-11-06 06:07:20","Navegando catalogo"
"425","192.168.1.32","2","Directo","link_menu_hombres","2025-11-06 06:07:22","Interaccion interfaz"
"426","192.168.1.32","3","Directo","vista_Camisa_Lino_Blanca","2025-11-06 06:07:55","Navegando catalogo"
"427","192.168.1.32","3","Directo","vista_Chaqueta_Cuero","2025-11-06 06:08:03","Navegando catalogo"
"428","192.168.1.4","1","Google Ads","Home_Page","2025-11-06 06:28:00","Inicio de sesion"
"429","192.168.1.4","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 06:28:41","Navegando catalogo"
"430","192.168.1.4","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 06:28:47","Navegando catalogo"
"431","192.168.1.4","2","Google Ads","btn_ver_tallas","2025-11-06 06:28:49","Interaccion interfaz"
"432","192.168.1.4","3","Google Ads","vista_Jean_Slim_Negro","2025-11-06 06:29:22","Navegando catalogo"
"433","192.168.1.4","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 06:29:37","Navegando catalogo"
"434","192.168.1.4","5","Google Ads","btn_cancelar_checkout","2025-11-06 06:29:48","Abandono en pago"
"435","192.168.1.16","1","Directo","Home_Page","2025-11-06 08:14:00","Inicio de sesion"
"436","192.168.1.16","3","Directo","vista_Vestido_Verano_Floral","2025-11-06 08:14:13","Navegando catalogo"
"437","192.168.1.16","2","Directo","btn_agregar_carrito","2025-11-06 08:14:15","Interaccion interfaz"
"438","192.168.1.34","1","Facebook","Home_Page","2025-11-06 09:04:00","Inicio de sesion"
"439","192.168.1.34","3","Facebook","vista_Chaqueta_Cuero","2025-11-06 09:04:37","Navegando catalogo"
"440","192.168.1.34","2","Facebook","link_menu_hombres","2025-11-06 09:04:39","Interaccion interfaz"
"441","192.168.1.34","3","Facebook","vista_Jean_Slim_Negro","2025-11-06 09:05:10","Navegando catalogo"
"442","192.168.1.34","2","Facebook","img_zoom","2025-11-06 09:05:12","Interaccion interfaz"
